"","CustomerID","TransactionDate","Amount","ProductCategory"
"11263",7271,18-12-20,422.93,"Suite"
"11264",2143,2022-10-15,351.12,"Premier"
"11265",2513,2024-03-11,334.82,"Premier"
"11267",6926,2024-05-17,312.63,"Premier"
"11268",5319,2023-01-09,346.71,"Standard"
"11269",1297,2023-12-04,311.69,"Standard"
"11270",2145,2022-11-28,466.79,"Suite"
"11271",4409,2024-03-10,507.38,"Specialty Suite"
"11272",1717,2022-06-29,314.69,"Specialty Suite"
"11273",4416,2022-04-11,344.99,"Suite"
"11274",772,2023-09-09,413.33,"Premier"
"11275",5648,2023-02-20,314.29,"Specialty Suite"
"11276",7746,2024-05-21,456.66,"Specialty Suite"
"11277",6339,2022-10-06,301.39,"Suite"
"11278",4119,2022-12-14,362.91,"Standard"
"11279",4522,2022-03-12,341.15,"Premier"
"11280",4015,2022-11-18,450.48,"Suite"
"11281",6434,2022-02-14,325.18,"Specialty Suite"
"11282",3931,2023-04-02,262.94,"Specialty Suite"
"11283",7655,2022-03-03,253.12,"Premier"
"11284",3744,2022-02-15,338.26,"Standard"
"11285",5121,2022-09-04,316.1,"Suite"
"11286",1247,2024-01-08,295.69,"Suite"
"11287",7157,2023-05-05,277.52,"Specialty Suite"
"11288",2842,2022-01-22,271.11,"Standard"
"11289",5009,2022-11-25,282.98,"Premier"
"11290",7484,2024-07-13,308.19,"Specialty Suite"
"11291",2663,2022-07-17,265.24,"Suite"
"11292",6306,2022-04-05,383.17,"Standard"
"11293",2473,2022-07-28,270.08,"Premier"
"11294",1513,2024-01-03,NA,"Presidential"
"11295",3093,2022-06-10,484.36,"Standard"
"11296",2728,2023-10-24,466.48,"Premier"
"11297",7355,2024-06-22,377.24,"Specialty Suite"
"11298",4903,2024-02-13,359.16,NA
"11299",1205,2023-12-25,234.24,"Standard"
"11300",1826,2022-04-05,302.76,"Premier"
"11301",3020,2024-07-16,420.33,"Standard"
"11302",6028,2-06-20,411.13,"Suite"
"11303",7590,2023-09-29,364.89,"Specialty Suite"
"11304",843,2023-01-22,321.87,"Specialty Suite"
"11305",5290,2023-02-04,260.2,"Specialty Suite"
"11306",6993,2022-07-08,388.6,"Standard"
"11307",7160,2024-01-16,310.43,"Specialty Suite"
"11308",5584,2023-01-31,357.33,"Specialty Suite"
"11309",5363,2022-06-18,402.77,"Suite"
"11310",745,2022-07-23,368.79,"Specialty Suite"
"11311",7906,2022-09-05,323.12,"Specialty Suite"
"11312",2455,2022-12-19,406.35,"Specialty Suite"
"11313",6968,2023-12-25,407.79,"Suite"
"11314",5114,2022-12-17,464.59,"Suite"
"11315",3874,2023-07-17,386.85,"Premier"
"11316",7500,2022-03-27,258.01,"Standard"
"11317",3301,2023-12-10,405.15,"Suite"
"11318",2282,2024-01-13,396.12,"Standard"
"11319",5021,2024-07-28,197.12,"Specialty Suite"
"11320",3306,2022-12-30,458.68,"Specialty Suite"
"11321",7391,2022-01-18,356.53,"Premier"
"11322",6289,2023-07-30,313.41,"Premier"
"11323",4181,2022-10-05,253.4,"Premier"
"11324",630,2022-01-23,486.99,"Specialty Suite"
"11326",1756,2024-02-12,414.5,"Specialty Suite"
"11327",5820,2023-08-05,326.87,"Specialty Suite"
"11329",2231,2023-12-13,360.38,"Specialty Suite"
"11330",3243,2023-01-26,432.44,"Suite"
"11331",3981,2023-09-09,304.31,"Standard"
"11332",6027,2024-05-17,421.92,"Standard"
"11333",4399,2024-02-02,381.25,"Standard"
"11334",6558,2022-11-10,457.45,"Suite"
"11335",4097,2023-09-30,259.16,"Premier"
"11336",2219,2-08-20,356.06,"Specialty Suite"
"11337",7592,15-02-20,359.58,"Standard"
"11338",2141,2022-12-25,347.13,"Premier"
"11339",1218,2024-01-13,333.33,"Standard"
"11340",554,14-03-20,309.58,"Premier"
"11341",2386,2024-05-01,NA,"Suite"
"11342",6568,2024-07-20,424.43,"Suite"
"11343",1746,2022-11-15,426.33,"Suite"
"11344",6796,2022-09-24,417.77,"Specialty Suite"
"11345",1977,2022-06-20,271.79,NA
"11346",3765,2023-08-04,341.35,"Standard"
"11347",1601,2022-06-07,387.71,"Premier"
"11348",5253,2024-04-05,515.9,"Suite"
"11349",4783,2024-07-21,238.07,"Standard"
"11350",4832,2023-07-25,NA,"Premier"
"11351",6971,2023-09-05,369.7,"Premier"
"11352",7070,2022-03-31,391.7,"Suite"
"11353",6703,2023-07-05,420.28,"Specialty Suite"
"11354",4851,2024-03-15,320.34,"Suite"
"11355",1528,2023-04-18,275.65,"Specialty Suite"
"11356",6909,2022-05-26,431.68,"Suite"
"11357",829,2022-02-21,348.65,"Specialty Suite"
"11358",3420,2023-04-13,319.94,"Premier"
"11359",3973,2024-04-02,341.18,"Premier"
"11360",3206,2022-02-17,201.28,"Premier"
"11361",5542,2022-04-03,276.22,"Specialty Suite"
"11362",1215,2022-01-14,260.55,"Specialty Suite"
"11363",7862,2022-11-22,225.29,"Premier"
"11364",3567,2023-02-26,316.58,"Standard"
"11365",3180,2024-01-21,308.61,"Suite"
"11366",3710,2023-06-26,278.1,"Standard"
"11367",5549,2022-11-30,NA,"Standard"
"11368",7670,2024-04-06,398.8,"Suite"
"11369",3108,2022-02-12,364.85,"Specialty Suite"
"11370",225,2023-05-06,212.78,"Standard"
"11371",3688,2024-04-08,359.07,"Specialty Suite"
"11372",3093,2023-06-27,333.99,"Specialty Suite"
"11373",2071,2022-05-24,351.68,"Suite"
"11374",529,2023-02-21,357.77,"Standard"
"11375",1500,2023-02-25,470.36,"Suite"
"11376",3470,2022-02-13,269.18,NA
"11377",454,26-06-20,392.97,"Specialty Suite"
"11378",1319,2024-04-29,343.05,"Specialty Suite"
"11379",420,2023-01-28,279.2,"Premier"
"11380",3391,2023-05-08,329.68,"Premier"
"11382",195,2023-05-09,241.26,"Premier"
"11383",7574,2023-12-21,298.99,"Specialty Suite"
"11384",3377,2023-07-29,407.3,"Suite"
"11385",2919,2022-07-01,431.91,"Specialty Suite"
"11386",4717,2024-04-08,353.93,"Specialty Suite"
"11387",5071,2022-05-13,328.07,"Premier"
"11388",7587,2022-12-07,377.87,NA
"11389",6679,2023-04-10,331.02,"Standard"
"11390",1197,2023-05-15,356.31,"Specialty Suite"
"11391",1264,2022-10-11,418.25,"Suite"
"11392",6926,2023-11-11,290.5,"Premier"
"11393",6408,4-04-20,311.46,"Standard"
"11394",7648,2023-03-16,309.69,"Specialty Suite"
"11395",2780,2023-02-14,400.21,"Specialty Suite"
"11396",4271,2023-08-03,414.87,"Specialty Suite"
"11397",4340,2022-05-17,416.94,"Specialty Suite"
"11398",6620,2022-06-23,321.56,"Premier"
"11399",6668,2023-12-30,387.26,"Premier"
"11400",5136,2022-03-22,255.77,"Specialty Suite"
"11401",6102,2024-07-24,289.45,"Premier"
"11402",529,2023-02-12,289.91,"Suite"
"11403",4490,2023-02-26,342.71,"Standard"
"11404",4989,2023-05-31,349.3,"Specialty Suite"
"11405",4443,2024-02-11,444.33,"Suite"
"11406",4767,2023-02-07,NA,"Specialty Suite"
"11407",2141,2022-01-19,305.82,"Standard"
"11408",7551,2023-01-21,341.18,"Premier"
"11409",1327,2023-05-20,425.98,"Specialty Suite"
"11410",7330,2022-03-11,401.28,"Suite"
"11411",4526,2023-01-23,NA,"Suite"
"11412",116,2024-07-16,481.41,"Specialty Suite"
"11413",567,2022-09-12,254.8,"Standard"
"11414",7652,2024-04-18,386.26,"Specialty Suite"
"11415",4200,2024-03-14,307.66,"Standard"
"11416",3886,2024-02-16,NA,"Standard"
"11417",7018,2024-02-21,417.72,"Specialty Suite"
"11418",946,2023-04-25,331.18,"Standard"
"11419",4860,2024-05-10,423.14,"Specialty Suite"
"11420",7376,2022-02-27,234.17,"Premier"
"11421",2058,2024-05-04,356.94,"Premier"
"11422",7618,2023-03-17,303.58,"Specialty Suite"
"11423",3407,2022-05-29,295.78,NA
"11424",270,2022-11-29,382.63,"Specialty Suite"
"11425",5798,2023-07-07,403.92,"Specialty Suite"
"11426",7487,2022-02-07,373.57,"Premier"
"11427",1254,2024-02-04,413.16,"Specialty Suite"
"11428",3150,2022-03-02,341.8,"Premier"
"11429",3914,2022-09-18,373.95,"Specialty Suite"
"11431",5310,2022-07-21,327.71,"Standard"
"11432",5183,2022-08-11,NA,"Specialty Suite"
"11433",4658,2023-07-15,424.22,"Suite"
"11434",6221,2023-04-07,283.46,"Standard"
"11435",3875,2023-02-08,275.86,"Standard"
"11436",1599,2024-03-31,320.53,"Specialty Suite"
"11437",5527,2022-04-30,408.49,"Premier"
"11438",6799,2023-12-22,372.93,"Specialty Suite"
"11439",3009,2023-01-14,326.37,"Suite"
"11440",3249,2023-11-25,483.72,"Specialty Suite"
"11441",1619,2022-05-27,170.07,"Premier"
"11442",3106,2022-05-13,230.17,"Standard"
"11443",7503,2023-04-26,246.88,"Premier"
"11444",5049,2022-11-01,372.11,"Specialty Suite"
"11445",6470,2024-01-26,315.02,"Standard"
"11446",355,2023-07-13,NA,"Suite"
"11447",1928,2023-03-11,367.72,"Premier"
"11448",983,2023-01-16,322.95,"Specialty Suite"
"11449",2755,2024-06-28,477.08,"Presidential"
"11450",7301,2023-11-24,244.35,"Specialty Suite"
"11451",359,2024-07-01,399.16,"Standard"
"11452",2134,2022-10-03,280.37,"Specialty Suite"
"11453",1352,2024-01-06,241.64,"Premier"
"11454",2962,2022-05-04,368.28,"Specialty Suite"
"11455",4681,2024-03-09,486.9,"Suite"
"11456",5771,2023-10-28,260.67,"Specialty Suite"
"11457",5480,2023-08-23,347.07,"Suite"
"11458",3050,2024-05-13,351.44,"Standard"
"11459",7425,2022-05-19,439.67,"Standard"
"11460",5632,2024-06-04,395.73,"Specialty Suite"
"11461",3095,2022-01-10,318.55,"Premier"
"11462",5609,2023-11-10,NA,"Standard"
"11463",7108,2024-01-28,399.01,"Standard"
"11464",6276,2022-05-07,416.73,"Specialty Suite"
"11465",4607,2023-01-23,373.45,"Specialty Suite"
"11466",7199,2022-12-30,349.67,"Premier"
"11467",3663,2024-01-02,343.1,"Specialty Suite"
"11468",506,2024-03-18,481.57,"Specialty Suite"
"11469",3617,2023-04-30,411.27,"Presidential"
"11470",7561,2023-11-23,397.92,"Suite"
"11471",1445,2023-11-01,337.8,"Standard"
"11472",3695,2024-03-07,259.66,"Specialty Suite"
"11473",52,2022-04-18,424.62,"Specialty Suite"
"11474",2473,2023-07-18,351.73,"Premier"
"11475",1744,2024-04-21,344.58,"Premier"
"11476",6589,2023-05-20,398.17,"Premier"
"11477",2817,2024-01-17,553.81,"Suite"
"11478",6538,2022-05-12,327.13,"Specialty Suite"
"11479",6902,2023-09-01,231.81,"Specialty Suite"
"11480",4000,2022-05-23,457.92,"Suite"
"11481",2261,2022-02-14,324.18,"Standard"
"11482",5211,2023-06-04,496.29,"Specialty Suite"
"11483",765,2023-08-21,284.37,"Specialty Suite"
"11484",1171,2022-08-11,343.03,"Specialty Suite"
"11485",4577,2023-07-05,221.93,"Standard"
"11486",6574,2024-07-28,456.95,"Specialty Suite"
"11487",7374,2024-05-31,304.58,"Standard"
"11488",2975,2023-09-16,NA,"Presidential"
"11489",5242,2023-01-23,496.04,"Specialty Suite"
"11490",7355,2024-07-30,463.3,"Premier"
"11491",3863,19-06-20,296.88,"Standard"
"11492",4530,2024-03-21,310.9,"Premier"
"11493",3041,2024-07-12,238.32,"Specialty Suite"
"11494",1683,2023-05-12,325.93,"Premier"
"11495",686,2023-05-26,269.36,"Specialty Suite"
"11496",3521,24-05-20,380.71,"Specialty Suite"
"11497",7767,2023-06-24,362.85,"Standard"
"11498",7038,2024-06-12,484.37,NA
"11499",6785,2023-01-25,255.44,"Specialty Suite"
"11500",377,2024-03-26,354.1,"Standard"
"11501",7358,2023-12-09,481.41,"Suite"
"11502",354,2022-07-31,325.78,"Specialty Suite"
"11503",1224,2022-06-20,352.87,"Suite"
"11504",7551,2022-02-04,353.35,"Premier"
"11505",4980,2022-06-27,402.64,"Specialty Suite"
"11506",5840,2023-05-14,335.37,"Premier"
"11507",7536,2022-04-19,306.54,"Standard"
"11508",405,2024-05-08,162.48,"Suite"
"11509",3851,2024-01-16,495.11,"Suite"
"11510",6913,2023-06-14,443.59,"Suite"
"11511",3976,29-12-20,325.95,"Standard"
"11512",7876,2023-02-09,310.99,"Standard"
"11513",931,2023-09-19,224.05,"Premier"
"11514",3381,2022-03-16,443,"Premier"
"11515",46,17-12-20,366.73,"Suite"
"11516",4796,8-05-20,380.04,"Premier"
"11517",6406,2023-08-14,214.48,"Premier"
"11518",3253,2022-06-01,314.55,"Premier"
"11519",4643,2024-05-11,364.9,"Standard"
"11520",6316,2022-02-16,301.54,"Specialty Suite"
"11521",7025,2023-10-11,296.11,"Specialty Suite"
"11522",7331,2022-10-17,313.16,"Specialty Suite"
"11523",2399,2022-01-03,374.3,"Premier"
"11524",7277,2023-01-23,NA,"Specialty Suite"
"11525",1221,2022-11-23,258.72,"Premier"
"11526",1413,2023-05-27,326.94,"Specialty Suite"
"11527",3644,2024-04-28,320.58,"Specialty Suite"
"11528",5581,2022-09-18,457.28,"Specialty Suite"
"11529",715,2024-05-24,216.37,"Specialty Suite"
"11530",7309,2024-01-22,302.79,"Standard"
"11531",7963,2023-09-07,434.59,"Suite"
"11532",1312,2024-01-09,297.94,"Premier"
"11533",7246,2022-03-29,171.21,"Premier"
"11534",7334,2022-06-19,385.37,"Premier"
"11535",7685,2023-03-18,377.32,"Standard"
"11536",6001,2024-06-11,466.04,"Specialty Suite"
"11537",962,2024-03-07,264.54,"Standard"
"11538",6383,2024-04-18,242.29,"Specialty Suite"
"11539",4207,2022-11-23,415.79,"Specialty Suite"
"11540",73,2023-09-07,245.11,"Premier"
"11541",252,2023-09-05,513.98,"Presidential"
"11542",1238,2024-01-15,360.73,"Standard"
"11543",2842,2023-11-10,470.08,"Standard"
"11544",7351,2022-11-11,426.07,"Presidential"
"11545",5821,2022-03-13,229.63,"Premier"
"11546",7119,2022-08-31,321.82,"Specialty Suite"
"11547",3580,2022-01-11,317.57,NA
"11548",7068,2024-03-02,357.34,NA
"11549",1290,2022-09-03,274.74,"Standard"
"11550",233,2022-02-14,278.13,"Specialty Suite"
"11551",1643,2024-04-08,417.86,"Premier"
"11552",2592,2023-05-19,456.53,"Suite"
"11553",7410,2024-06-08,340.91,"Premier"
"11554",6531,2023-07-05,361.85,"Suite"
"11555",5108,2023-05-27,420.41,"Suite"
"11556",6724,2024-02-12,306.88,"Specialty Suite"
"11557",2509,2023-05-13,427.71,"Suite"
"11558",5866,2022-03-31,382.42,"Specialty Suite"
"11559",3688,2023-10-05,248.75,"Standard"
"11560",4737,2022-05-08,354.28,"Specialty Suite"
"11561",5998,2022-01-06,NA,NA
"11562",5832,24-12-20,344.03,"Premier"
"11563",5185,2022-08-21,274.45,"Standard"
"11564",3163,2024-06-26,352.63,"Premier"
"11565",7668,2024-06-20,259.42,"Suite"
"11566",3493,2023-11-15,441.36,"Specialty Suite"
"11567",588,2024-01-02,284.28,"Suite"
"11568",4969,2024-04-23,306.81,"Standard"
"11569",2200,10-06-20,302.91,NA
"11570",6241,2022-12-22,421.44,"Specialty Suite"
"11571",4023,2022-01-24,507.92,"Suite"
"11572",1274,2022-07-10,519.76,"Presidential"
"11573",7330,2023-10-04,496.03,"Suite"
"11574",6524,2024-02-10,297.52,"Premier"
"11575",6123,2024-05-16,427.26,"Specialty Suite"
"11576",5580,2023-10-29,536.55,"Specialty Suite"
"11577",2291,2024-06-27,466.13,"Suite"
"11578",2204,2022-02-26,327.67,"Specialty Suite"
"11579",7860,3-01-20,307.68,"Premier"
"11580",6514,2023-05-29,420.63,"Standard"
"11581",2615,6-04-20,323.45,"Specialty Suite"
"11582",834,2023-12-19,326.17,"Specialty Suite"
"11583",6922,2024-05-27,222.82,"Specialty Suite"
"11584",204,2023-12-16,183.28,"Standard"
"11585",111,2023-04-13,333.09,"Premier"
"11586",5306,2024-02-05,379.86,"Premier"
"11587",4786,2024-05-18,426.62,"Suite"
"11588",2434,2023-06-18,374.77,"Specialty Suite"
"11589",6465,2023-10-08,327.1,"Suite"
"11590",6814,6-06-20,429.84,"Premier"
"11591",6737,2022-06-06,379.52,"Premier"
"11592",4076,2023-03-26,450.84,"Suite"
"11593",2434,2023-08-07,326.15,"Premier"
"11594",6718,2022-07-29,474.37,"Suite"
"11595",4136,2024-01-24,381.35,"Specialty Suite"
"11596",5849,2024-04-18,429.58,"Suite"
"11597",1224,2023-02-07,321.5,"Premier"
"11598",2882,6-11-20,313.74,"Premier"
"11599",2334,2024-04-19,NA,"Specialty Suite"
"11600",831,2022-09-12,436.11,"Suite"
"11601",4966,2023-12-20,402.92,"Suite"
"11602",6096,2022-09-05,319.93,"Specialty Suite"
"11603",6588,2022-12-08,296,"Premier"
"11604",3582,2024-05-20,324.44,NA
"11605",3654,2024-03-28,NA,"Suite"
"11606",1104,2022-04-25,304.29,"Premier"
"11607",3188,2023-01-08,NA,"Standard"
"11608",3648,2022-05-29,381.5,"Standard"
"11609",2431,2023-04-24,220.81,"Standard"
"11610",7161,2022-03-03,524.27,"Specialty Suite"
"11611",610,2024-07-12,268.2,"Standard"
"11612",5228,2022-03-06,554.65,"Suite"
"11613",6375,2023-12-31,270.54,"Specialty Suite"
"11614",737,2022-06-22,397.59,"Specialty Suite"
"11615",4662,10-05-20,292.83,"Specialty Suite"
"11616",7724,2023-12-03,281.57,"Standard"
"11617",5176,2022-02-23,457.06,"Specialty Suite"
"11618",2943,2022-01-25,292.48,"Standard"
"11619",313,2022-12-25,304.53,"Premier"
"11620",2083,2024-05-20,412.09,"Premier"
"11621",1833,2022-11-21,362.03,"Suite"
"11622",1768,2023-08-26,299.09,"Premier"
"11623",933,2022-11-18,422.44,"Specialty Suite"
"11624",1072,2024-03-18,362.58,"Specialty Suite"
"11625",6900,2024-05-27,NA,"Premier"
"11626",6649,2022-07-24,510.15,"Specialty Suite"
"11627",6804,2022-03-31,219.62,"Standard"
"11628",822,2023-04-13,383.85,"Premier"
"11629",6182,2023-11-11,275.91,"Suite"
"11630",5366,2023-11-11,353.75,"Premier"
"11631",7072,2024-02-29,356.29,"Premier"
"11632",6830,2023-03-08,391.56,"Standard"
"11633",6397,2023-06-03,520.76,NA
"11634",447,2023-07-26,354.53,"Premier"
"11635",1009,2022-01-09,321.85,"Specialty Suite"
"11636",5109,2022-02-25,304.78,"Premier"
"11637",797,2022-12-31,322.47,"Standard"
"11638",3724,2023-12-27,213.54,NA
"11639",7970,2022-08-25,432.06,"Standard"
"11640",2049,2022-06-10,344.46,"Premier"
"11641",5250,2024-03-12,386.76,"Specialty Suite"
"11642",344,2023-05-18,352.96,"Suite"
"11643",2408,2022-08-05,344.4,"Specialty Suite"
"11644",1177,2023-05-11,405.12,"Suite"
"11645",1887,2024-01-18,389.36,"Specialty Suite"
"11646",4069,2024-05-29,447.21,"Suite"
"11647",3069,2022-08-19,332.38,"Standard"
"11648",4013,2023-05-15,393.37,"Standard"
"11649",7098,2024-06-24,478.23,"Suite"
"11650",7160,2024-01-19,468.87,"Suite"
"11651",1897,2022-12-05,484.25,"Premier"
"11652",7452,2023-05-17,414.6,"Suite"
"11653",608,2023-04-02,336.23,"Premier"
"11654",6149,2023-09-25,334,"Premier"
"11655",700,2022-03-13,308.42,"Standard"
"11656",2892,2022-05-16,401.76,"Suite"
"11657",5580,2022-05-02,265.71,"Premier"
"11658",6197,2024-05-06,331.6,"Specialty Suite"
"11659",7509,2023-08-04,304.78,NA
"11660",55,2023-06-17,330.84,"Premier"
"11661",5528,2024-06-01,285.95,"Suite"
"11662",6913,2023-12-24,334.8,"Standard"
"11663",5044,2023-02-19,361.81,"Premier"
"11664",2891,2023-05-12,413.9,"Specialty Suite"
"11665",6662,2023-08-20,390.28,"Standard"
"11666",3821,6-03-20,362.28,"Premier"
"11667",4654,2023-12-28,393.09,"Suite"
"11668",1951,2022-04-29,396.75,"Specialty Suite"
"11669",943,2023-02-01,506.08,"Presidential"
"11670",350,2023-07-05,289.87,"Standard"
"11671",3041,2022-05-07,288.03,NA
"11672",5663,2023-01-14,313.78,"Standard"
"11673",6622,2024-07-22,284.8,"Premier"
"11674",3550,2022-05-01,320.87,"Standard"
"11675",1655,2023-08-09,319.47,"Specialty Suite"
"11676",3345,2024-07-14,414.01,"Suite"
"11677",741,2023-10-27,302.71,"Standard"
"11678",4677,2023-01-04,310.13,"Standard"
"11679",3312,2022-10-09,200.65,"Specialty Suite"
"11680",4278,2024-06-09,328.04,"Specialty Suite"
"11681",2282,2024-06-26,614.96,"Specialty Suite"
"11682",5547,2023-09-11,476.72,"Suite"
"11683",4834,2023-11-06,388.52,"Specialty Suite"
"11684",694,2023-02-24,314.6,"Premier"
"11685",3495,2024-04-17,401.4,"Presidential"
"11686",3379,2024-03-17,256.73,NA
"11687",711,2022-03-06,318.53,"Specialty Suite"
"11688",4839,2023-11-22,301.01,"Standard"
"11689",863,2023-01-04,449.28,"Specialty Suite"
"11690",7437,2023-04-06,444.7,"Specialty Suite"
"11691",2030,2024-05-16,340.97,"Standard"
"11692",2753,2024-06-25,358.59,"Specialty Suite"
"11693",1718,2023-09-23,493.93,"Specialty Suite"
"11694",6607,2022-12-27,389.91,"Specialty Suite"
"11695",6047,2022-07-15,249.38,"Premier"
"11696",1997,2022-01-26,345.77,"Specialty Suite"
"11697",1489,2024-06-24,397.98,"Specialty Suite"
"11698",7720,2023-04-18,364.16,"Premier"
"11699",4469,2024-02-11,339.6,"Standard"
"11700",6767,2024-04-14,360.07,"Suite"
"11701",495,2023-02-17,346.63,"Standard"
"11702",5605,2023-10-10,331.04,"Premier"
"11703",2096,2023-05-13,261.89,"Premier"
"11704",6545,2022-11-05,387.88,"Specialty Suite"
"11705",7171,2024-02-24,256.02,"Suite"
"11706",2346,2024-03-06,422.14,"Presidential"
"11707",958,2022-08-23,470.76,"Specialty Suite"
"11708",1104,2022-11-17,456.74,"Specialty Suite"
"11709",2880,2023-03-22,336.85,"Premier"
"11710",784,2022-09-29,323.23,"Specialty Suite"
"11711",3880,2022-06-14,346.89,"Specialty Suite"
"11712",2404,2022-01-14,490.9,"Premier"
"11713",7321,2023-11-27,418.13,"Premier"
"11714",7656,2022-05-30,484.19,"Specialty Suite"
"11715",5611,2023-04-10,373.63,"Premier"
"11716",1712,2024-04-29,306.77,"Standard"
"11717",4241,2022-10-17,561.77,NA
"11718",2016,2023-12-24,NA,"Premier"
"11719",7266,2023-04-08,424.86,"Standard"
"11720",5153,2024-01-26,330.57,"Specialty Suite"
"11721",250,2022-05-08,273.26,"Premier"
"11722",3790,2023-05-23,283.54,"Premier"
"11723",2408,2023-04-06,415.25,"Presidential"
"11724",6354,2023-07-06,359.39,"Premier"
"11725",2915,2024-04-20,320.2,"Standard"
"11726",2455,2023-04-25,412.45,"Suite"
"11727",6844,2023-03-03,400.2,"Suite"
"11728",840,2023-12-17,234,"Premier"
"11729",642,2023-05-24,251.47,"Specialty Suite"
"11730",3706,2022-06-19,374.16,"Standard"
"11731",5733,2022-08-19,349.14,"Premier"
"11732",3613,2024-02-25,323.62,"Specialty Suite"
"11733",1896,2022-12-22,433.44,"Specialty Suite"
"11734",4400,2023-12-24,448.32,"Specialty Suite"
"11735",5180,2022-06-11,318.35,"Specialty Suite"
"11736",5304,2022-10-19,302.41,"Standard"
"11737",7352,2023-02-04,412.34,"Suite"
"11738",2033,2023-11-20,452.57,"Suite"
"11739",2697,2022-05-03,355.06,"Premier"
"11740",2711,2024-02-15,437.88,"Specialty Suite"
"11741",5702,2023-05-05,300.41,"Premier"
"11742",5125,28-06-20,434.91,"Suite"
"11743",7435,2023-12-23,270.27,"Premier"
"11744",95,2022-02-26,345.48,"Specialty Suite"
"11745",3314,2023-11-22,421.45,"Suite"
"11746",6551,2023-02-08,415.49,"Suite"
"11747",5667,2023-10-19,369.84,"Standard"
"11748",5529,2022-05-03,NA,"Premier"
"11749",5220,2023-01-01,306.96,"Specialty Suite"
"11750",7934,2022-08-27,355.05,"Premier"
"11751",6549,2023-09-10,360.01,"Suite"
"11752",3564,2024-06-01,439.45,"Suite"
"11753",7046,2024-01-08,463.67,"Specialty Suite"
"11754",1639,2024-05-26,247.19,"Premier"
"11755",6137,2022-07-21,NA,"Standard"
"11756",63,2023-12-09,417.05,"Standard"
"11757",6621,2023-03-27,223.86,"Standard"
"11758",7709,2022-05-30,350.89,"Standard"
"11759",4793,2022-04-18,258.12,"Specialty Suite"
"11760",3042,2022-02-28,508.67,"Specialty Suite"
"11761",2247,2022-03-18,NA,"Specialty Suite"
"11762",1057,2023-12-10,421.38,"Suite"
