"","CustomerID","X.1","X","TransactionDate","Amount","ProductCategory","Month_Yr","Yr","Month","Day","Month_Yr_graph","final_category","HighValue"
"2089",1099,249,251,2023-06-03,435.8,"Suite","2023-06","2023","06",3,2023-06-01,"Silver","Yes"
"7279",3915,14669,14817,2024-07-14,251.47,"Standard","2024-07","2024","07",14,2024-07-01,"Gold","Yes"
"1986",1049,13470,13604,2023-12-30,311.11,"Specialty Suite","2023-12","2023","12",30,2023-12-01,"Silver","No"
"11092",5938,10820,10925,2023-09-04,260.22,"Premier","2023-09","2023","09",4,2023-09-01,"Silver","No"
"7878",4239,6930,6995,2022-07-21,374.15,"Specialty Suite","2022-07","2022","07",21,2022-07-01,"Silver","No"
"7953",4282,5937,5990,2024-03-14,386.25,"Standard","2024-03","2024","03",14,2024-03-01,"Silver","No"
"4422",2338,4882,4923,2022-03-13,390.94,"Specialty Suite","2022-03","2022","03",13,2022-03-01,"Silver","No"
"14400",7740,13478,13612,2022-07-29,294.37,"Premier","2022-07","2022","07",29,2022-07-01,"Silver","No"
"13067",7017,10843,10948,2023-02-04,439.72,"Standard","2023-02","2023","02",4,2023-02-01,"Silver","No"
"9296",4996,12652,12779,2022-02-07,377.13,"Premier","2022-02","2022","02",7,2022-02-01,"Silver","No"
"11740",6276,11348,11464,2022-05-07,416.73,"Specialty Suite","2022-05","2022","05",7,2022-05-01,"Silver","No"
"3182",1681,7508,7577,2022-06-14,368.14,"Suite","2022-06","2022","06",14,2022-06-01,"Bronze","No"
"11214",6000,561,565,2022-12-20,360.18,"Specialty Suite","2022-12","2022","12",20,2022-12-01,"Silver","No"
"3958",2094,8716,8799,2022-03-29,357.84,"Specialty Suite","2022-03","2022","03",29,2022-03-01,"Bronze","No"
"10692",5727,5589,5639,2024-03-02,530.47,"Premier","2024-03","2024","03",2,2024-03-01,"Gold","Yes"
"5616",2980,13495,13629,2022-11-12,351.82,"Premier","2022-11","2022","11",12,2022-11-01,"Silver","No"
"12985",6976,8372,8450,2024-04-14,435.03,"Standard","2024-04","2024","04",14,2024-04-01,"Silver","No"
"1182",624,7352,7420,2022-03-14,332.01,"Suite","2022-03","2022","03",14,2022-03-01,"Silver","No"
"843",440,10093,10187,2023-01-17,401.55,"Specialty Suite","2023-01","2023","01",17,2023-01-01,"Silver","No"
"656",339,11753,11869,2024-01-29,366.85,"Standard","2024-01","2024","01",29,2024-01-01,"Silver","No"
"382",186,7318,7386,2024-01-30,430.14,"Specialty Suite","2024-01","2024","01",30,2024-01-01,"Bronze","No"
"9138",4901,2923,2950,2024-02-22,333.21,"Specialty Suite","2024-02","2024","02",22,2024-02-01,"Silver","No"
"4376",2313,8550,8632,2024-07-09,249.3,"Premier","2024-07","2024","07",9,2024-07-01,"Silver","No"
"7530",4033,3661,3693,2022-09-07,463.5,"Specialty Suite","2022-09","2022","09",7,2022-09-01,"Silver","No"
"7556",4047,8153,8229,2024-05-13,332.03,"Premier","2024-05","2024","05",13,2024-05-01,"Silver","No"
"11699",6247,13245,13377,2023-08-22,400.96,"Suite","2023-08","2023","08",22,2023-08-01,"Bronze","No"
"7138",3843,4868,4909,2022-07-29,385.87,"Standard","2022-07","2022","07",29,2022-07-01,"Silver","Yes"
"10155",5451,6363,6421,2024-04-18,410.98,"Specialty Suite","2024-04","2024","04",18,2024-04-01,"Silver","No"
"11120",5952,4954,4995,2022-07-08,276.42,"Specialty Suite","2022-07","2022","07",8,2022-07-01,"Silver","No"
"6861",3682,8342,8420,2023-12-09,358.13,"Specialty Suite","2023-12","2023","12",9,2023-12-01,"Silver","No"
"7516",4026,1630,1641,2022-09-26,454.15,"Suite","2022-09","2022","09",26,2022-09-01,"Silver","No"
"13030",6998,865,872,2022-04-10,331.83,"Premier","2022-04","2022","04",10,2022-04-01,"Silver","No"
"4917",2595,5294,5341,2024-07-21,428.49,"Standard","2024-07","2024","07",21,2024-07-01,"Silver","No"
"5159",2727,1156,1166,2024-01-02,405.37,"Specialty Suite","2024-01","2024","01",2,2024-01-01,"Silver","No"
"2969",1566,7493,7562,2023-09-25,353.52,"Standard","2023-09","2023","09",25,2023-09-01,"Silver","No"
"6419",3434,8151,8227,2023-07-27,474.44,"Suite","2023-07","2023","07",27,2023-07-01,"Silver","No"
"4404",2326,4808,4849,2022-12-04,303.24,"Specialty Suite","2022-12","2022","12",4,2022-12-01,"Silver","No"
"11845",6331,155,156,2022-01-22,298.93,"Premier","2022-01","2022","01",22,2022-01-01,"Silver","No"
"2196",1156,3487,3517,2023-10-30,212.63,"Standard","2023-10","2023","10",30,2023-10-01,"Silver","No"
"7314",3936,10311,10410,2024-04-24,371.39,"Specialty Suite","2024-04","2024","04",24,2024-04-01,"Bronze","No"
"11061",5921,6696,6757,2023-09-27,321.29,"Standard","2023-09","2023","09",27,2023-09-01,"Silver","No"
"12548",6727,13715,13851,2023-05-09,374.32,"Premier","2023-05","2023","05",9,2023-05-01,"Silver","No"
"9061",4859,3492,3522,2022-03-03,143.96,"Specialty Suite","2022-03","2022","03",3,2022-03-01,"Gold","Yes"
"8340",4490,13091,13222,2022-04-20,346.12,"Premier","2022-04","2022","04",20,2022-04-01,"Silver","Yes"
"5441",2891,11548,11664,2023-05-12,413.9,"Specialty Suite","2023-05","2023","05",12,2023-05-01,"Silver","Yes"
"1996",1053,12340,12461,2022-08-31,352.77,"Standard","2022-08","2022","08",31,2022-08-01,"Silver","No"
"1467",775,5506,5556,2023-04-16,432.69,"Specialty Suite","2023-04","2023","04",16,2023-04-01,"Silver","No"
"1748",938,10153,10247,2022-07-25,383.48,"Specialty Suite","2022-07","2022","07",25,2022-07-01,"Silver","Yes"
"5522",2936,11655,11771,2022-12-04,439.38,"Specialty Suite","2022-12","2022","12",4,2022-12-01,"Silver","No"
"10332",5546,2492,2515,2023-02-11,391.47,"Premier","2023-02","2023","02",11,2023-02-01,"Silver","No"
"10166",5457,1039,1048,2023-02-22,358.82,"Specialty Suite","2023-02","2023","02",22,2023-02-01,"Silver","Yes"
"11803",6308,10833,10938,2022-03-17,366.12,"Standard","2022-03","2022","03",17,2022-03-01,"Silver","No"
"9097",4879,14388,14533,2023-06-27,347.04,"Specialty Suite","2023-06","2023","06",27,2023-06-01,"Silver","No"
"3664",1936,7707,7777,2023-01-27,198.88,"Suite","2023-01","2023","01",27,2023-01-01,"Silver","No"
"13193",7084,7325,7393,2024-06-26,256.4,"Premier","2024-06","2024","06",26,2024-06-01,"Silver","No"
"4876",2573,6571,6632,2022-04-22,303.3,"Specialty Suite","2022-04","2022","04",22,2022-04-01,"Silver","Yes"
"4017",2123,7521,7590,2024-07-13,378.3,"Specialty Suite","2024-07","2024","07",13,2024-07-01,"Silver","No"
"4796",2532,12922,13051,2024-04-06,335.88,"Premier","2024-04","2024","04",6,2024-04-01,"Silver","No"
"290",153,13309,13442,2024-03-13,409.71,"Suite","2024-03","2024","03",13,2024-03-01,"Silver","Yes"
"7358",3956,10121,10215,2023-11-27,453.77,"Specialty Suite","2023-11","2023","11",27,2023-11-01,"Silver","Yes"
"13319",7153,6462,6521,2022-11-06,345.26,"Premier","2022-11","2022","11",6,2022-11-01,"Silver","No"
"3822",2016,481,484,2023-08-23,366.44,"Specialty Suite","2023-08","2023","08",23,2023-08-01,"Silver","No"
"14190",7626,9210,9298,2022-11-18,344.33,"Premier","2022-11","2022","11",18,2022-11-01,"Silver","No"
"9770",5248,11933,12050,2022-03-04,317.47,"Premier","2022-03","2022","03",4,2022-03-01,"Silver","No"
"5968",3193,14435,14581,2023-10-04,440.5,"Suite","2023-10","2023","10",4,2023-10-01,"Silver","No"
"1368",729,13349,13483,2022-11-10,344.92,"Specialty Suite","2022-11","2022","11",10,2022-11-01,"Silver","No"
"858",449,9727,9817,2022-10-07,361.53,"Premier","2022-10","2022","10",7,2022-10-01,"Bronze","No"
"6936",3725,8361,8439,2022-02-03,409.21,"Specialty Suite","2022-02","2022","02",3,2022-02-01,"Silver","No"
"12469",6683,1325,1335,2024-04-08,442.8,"Suite","2024-04","2024","04",8,2024-04-01,"Silver","No"
"9358",5028,348,351,2023-05-31,239.5,"Premier","2023-05","2023","05",31,2023-05-01,"Silver","No"
"11420",6102,11286,11401,2024-07-24,289.45,"Premier","2024-07","2024","07",24,2024-07-01,"Silver","No"
"1719",923,5498,5548,2024-06-29,330.57,"Premier","2024-06","2024","06",29,2024-06-01,"Silver","No"
"11609",6201,777,783,2023-07-30,407.15,"Suite","2023-07","2023","07",30,2023-07-01,"Silver","No"
"14773",7952,7551,7620,2024-04-03,439.54,"Suite","2024-04","2024","04",3,2024-04-01,"Silver","No"
"5455",2898,1609,1619,2023-05-28,371.15,"Premier","2023-05","2023","05",28,2023-05-01,"Silver","No"
"13149",7058,3352,3382,2023-09-03,291.94,"Premier","2023-09","2023","09",3,2023-09-01,"Silver","No"
"13495",7240,8906,8992,2022-03-12,472.6,"Suite","2022-03","2022","03",12,2022-03-01,"Silver","No"
"10016",5390,1096,1106,2020-09-01,443.59,"Suite","2020-09","2020","09",20,2020-09-01,"Silver","No"
"5694",3024,12407,12531,2023-12-29,453.54,"Suite","2023-12","2023","12",29,2023-12-01,"Silver","Yes"
"359",176,5448,5496,2024-02-01,332.6,"Specialty Suite","2024-02","2024","02",1,2024-02-01,"Bronze","No"
"7894",4248,1726,1738,2022-02-27,387.88,"Specialty Suite","2022-02","2022","02",27,2022-02-01,"Silver","No"
"9837",5280,9411,9499,2022-05-26,383,"Standard","2022-05","2022","05",26,2022-05-01,"Silver","No"
"14303",7688,8869,8955,2022-12-28,497.36,"Presidential","2022-12","2022","12",28,2022-12-01,"Silver","Yes"
"4813",2539,5869,5921,2022-08-21,387.43,"Specialty Suite","2022-08","2022","08",21,2022-08-01,"Gold","Yes"
"3133",1659,13596,13731,2023-01-29,331.22,"Specialty Suite","2023-01","2023","01",29,2023-01-01,"Silver","Yes"
"8865",4756,6564,6625,2024-01-04,554.27,"Premier","2024-01","2024","01",4,2024-01-01,"Silver","No"
"5312",2813,5586,5636,2023-05-09,280.47,"Specialty Suite","2023-05","2023","05",9,2023-05-01,"Silver","No"
"7738",4156,4940,4981,2023-07-20,381.98,"Suite","2023-07","2023","07",20,2023-07-01,"Silver","No"
"11989",6415,6138,6193,2023-08-17,343.47,"Premier","2023-08","2023","08",17,2023-08-01,"Silver","No"
"10410",5581,4417,4456,2024-03-23,371.8,"Standard","2024-03","2024","03",23,2024-03-01,"Silver","No"
"12976",6971,11237,11351,2023-09-05,369.7,"Premier","2023-09","2023","09",5,2023-09-01,"Bronze","No"
"9028",4839,970,977,2024-02-09,250.52,"Premier","2024-02","2024","02",9,2024-02-01,"Silver","No"
"9541",5126,13557,13692,2022-09-26,239.05,"Standard","2022-09","2022","09",26,2022-09-01,"Bronze","No"
"1777",946,5588,5638,2022-11-27,296.64,"Suite","2022-11","2022","11",27,2022-11-01,"Silver","No"
"3126",1655,11559,11675,2023-08-09,319.47,"Specialty Suite","2023-08","2023","08",9,2023-08-01,"Bronze","No"
"10167",5457,688,694,2022-09-17,383.78,"Standard","2022-09","2022","09",17,2022-09-01,"Silver","Yes"
"10260",5507,3831,3865,2023-10-20,530.56,"Specialty Suite","2023-10","2023","10",20,2023-10-01,"Silver","No"
"189",98,2514,2537,2022-07-23,351.54,"Premier","2022-07","2022","07",23,2022-07-01,"Silver","No"
"1128",597,5137,5180,2020-01-23,359.03,"Premier","2020-01","2020","01",20,2020-01-01,"Bronze","No"
"5354",2836,13027,13158,2024-07-24,474.57,"Suite","2024-07","2024","07",24,2024-07-01,"Silver","No"
"3156",1668,13426,13560,2022-07-06,381.48,"Specialty Suite","2022-07","2022","07",6,2022-07-01,"Gold","Yes"
"7868",4233,2710,2737,2022-09-03,357.38,"Specialty Suite","2022-09","2022","09",3,2022-09-01,"Bronze","No"
"9404",5047,1894,1907,2023-04-28,343.22,"Suite","2023-04","2023","04",28,2023-04-01,"Silver","Yes"
"8039",4330,5060,5101,2022-08-09,300.37,"Specialty Suite","2022-08","2022","08",9,2022-08-01,"Silver","Yes"
"9262",4972,12517,12643,2022-01-23,460.62,"Suite","2022-01","2022","01",23,2022-01-01,"Silver","No"
"7004",3762,14684,14832,2023-04-10,421.81,"Suite","2023-04","2023","04",10,2023-04-01,"Silver","Yes"
"1298",686,8642,8724,2022-02-01,441.31,"Suite","2022-02","2022","02",1,2022-02-01,"Silver","Yes"
"4962",2622,9086,9174,2022-09-11,398.45,"Premier","2022-09","2022","09",11,2022-09-01,"Silver","No"
"6393",3417,4993,5034,2022-07-13,397.31,"Premier","2022-07","2022","07",13,2022-07-01,"Silver","No"
"4023",2128,3671,3703,2022-01-04,322.01,"Premier","2022-01","2022","01",4,2022-01-01,"Bronze","No"
"3546",1873,826,833,2022-02-14,321.48,"Premier","2022-02","2022","02",14,2022-02-01,"Silver","No"
"8350",4495,14342,14486,2023-09-01,281.7,"Premier","2023-09","2023","09",1,2023-09-01,"Silver","Yes"
"10498",5633,13284,13417,2022-12-28,438.6,"Suite","2022-12","2022","12",28,2022-12-01,"Silver","No"
"5124",2713,12264,12385,2023-01-13,401.3,"Suite","2023-01","2023","01",13,2023-01-01,"Silver","No"
"13095",7033,8685,8767,2023-10-07,277.05,"Suite","2023-10","2023","10",7,2023-10-01,"Silver","Yes"
"7706",4138,8157,8233,2022-05-01,464.61,"Premier","2022-05","2022","05",1,2022-05-01,"Silver","Yes"
"418",206,8718,8801,2023-04-27,360.54,"Premier","2023-04","2023","04",27,2023-04-01,"Silver","Yes"
"5459",2899,2702,2728,2022-05-14,251.9,"Specialty Suite","2022-05","2022","05",14,2022-05-01,"Silver","No"
"11001",5885,3344,3374,2023-11-15,201.81,"Specialty Suite","2023-11","2023","11",15,2023-11-01,"Silver","No"
"1214",641,2513,2536,2022-09-13,483.15,"Suite","2022-09","2022","09",13,2022-09-01,"Silver","No"
"5190",2741,9566,9655,2024-07-20,274.15,"Premier","2024-07","2024","07",20,2024-07-01,"Silver","No"
"6968",3739,10179,10273,2020-04-05,440.94,"Premier","2020-04","2020","04",20,2020-04-01,"Silver","No"
"12158",6512,12565,12692,2023-10-07,292.85,"Specialty Suite","2023-10","2023","10",7,2023-10-01,"Silver","No"
"9537",5124,12023,12140,2022-07-09,367.59,"Standard","2022-07","2022","07",9,2022-07-01,"Silver","No"
"737",378,12353,12475,2022-05-16,318.47,"Premier","2022-05","2022","05",16,2022-05-01,"Silver","No"
"5756",3058,11143,11254,2022-06-01,371.27,"Specialty Suite","2022-06","2022","06",1,2022-06-01,"Silver","Yes"
"1387",738,10285,10384,2023-01-30,320.47,"Specialty Suite","2023-01","2023","01",30,2023-01-01,"Silver","No"
"1174",620,3539,3569,2024-05-17,260.75,"Specialty Suite","2024-05","2024","05",17,2024-05-01,"Silver","No"
"5601",2975,11372,11488,2023-09-16,449.45,"Presidential","2023-09","2023","09",16,2023-09-01,"Silver","No"
"758",390,2731,2758,2023-05-25,326.81,"Premier","2023-05","2023","05",25,2023-05-01,"Silver","No"
"4342",2294,6244,6299,2022-04-28,340.82,"Standard","2022-04","2022","04",28,2022-04-01,"Gold","Yes"
"3957",2093,9235,9323,2024-02-16,326.54,"Premier","2024-02","2024","02",16,2024-02-01,"Silver","Yes"
"4336",2291,11461,11577,2024-06-27,466.13,"Suite","2024-06","2024","06",27,2024-06-01,"Silver","Yes"
"9136",4900,1550,1560,2020-01-07,468.89,"Presidential","2020-01","2020","01",20,2020-01-01,"Silver","No"
"10888",5829,6027,6081,2022-12-31,434.23,"Suite","2022-12","2022","12",31,2022-12-01,"Silver","No"
"7494",4014,8776,8859,2022-04-12,361.34,"Suite","2022-04","2022","04",12,2022-04-01,"Silver","No"
"6799",3654,11489,11605,2024-03-28,440.73,"Suite","2024-03","2024","03",28,2024-03-01,"Silver","No"
"7142",3846,14194,14337,2022-03-16,318.32,"Premier","2022-03","2022","03",16,2022-03-01,"Silver","No"
"10871",5821,12274,12395,2023-06-19,290.38,"Specialty Suite","2023-06","2023","06",19,2023-06-01,"Silver","No"
"9909",5327,12498,12624,2024-02-26,381.79,"Specialty Suite","2024-02","2024","02",26,2024-02-01,"Bronze","No"
"11042",5907,7312,7380,2023-04-16,388.7,"Premier","2023-04","2023","04",16,2023-04-01,"Silver","No"
"8673",4652,4267,4304,2024-07-27,353.05,"Standard","2024-07","2024","07",27,2024-07-01,"Silver","No"
"6725",3615,4423,4462,2022-04-03,387.36,"Specialty Suite","2022-04","2022","04",3,2022-04-01,"Silver","No"
"10333",5547,8018,8094,2022-04-15,318.9,"Standard","2022-04","2022","04",15,2022-04-01,"Silver","No"
"13883",7455,2709,2736,2024-03-13,439.54,"Specialty Suite","2024-03","2024","03",13,2024-03-01,"Silver","No"
"12792",6881,13456,13590,2022-09-25,362.95,"Standard","2022-09","2022","09",25,2022-09-01,"Bronze","No"
"7147",3850,3597,3628,2024-03-10,260.97,"Premier","2024-03","2024","03",10,2024-03-01,"Silver","No"
"12001",6421,6280,6338,2023-04-08,253.5,"Premier","2023-04","2023","04",8,2023-04-01,"Silver","No"
"14610",7860,12893,13022,2022-05-17,364.88,"Premier","2022-05","2022","05",17,2022-05-01,"Silver","No"
"12580",6741,3189,3219,2023-09-05,415.85,"Specialty Suite","2023-09","2023","09",5,2023-09-01,"Silver","No"
"3434",1817,12668,12795,2023-08-30,337.59,"Specialty Suite","2023-08","2023","08",30,2023-08-01,"Silver","No"
"257",128,149,150,2023-05-02,321.5,"Specialty Suite","2023-05","2023","05",2,2023-05-01,"Silver","No"
"13781",7390,8918,9004,2024-06-19,332.29,"Specialty Suite","2024-06","2024","06",19,2024-06-01,"Silver","No"
"1109",587,5329,5376,2022-04-21,286.34,"Premier","2022-04","2022","04",21,2022-04-01,"Silver","No"
"809",420,11265,11379,2023-01-28,279.2,"Premier","2023-01","2023","01",28,2023-01-01,"Bronze","No"
"9201",4937,10276,10375,2023-11-13,447.61,"Suite","2023-11","2023","11",13,2023-11-01,"Silver","No"
"12541",6723,7644,7714,2024-07-10,335.29,"Standard","2024-07","2024","07",10,2024-07-01,"Silver","No"
"7051",3786,5317,5364,2022-03-18,373.12,"Specialty Suite","2022-03","2022","03",18,2022-03-01,"Silver","No"
"2777",1474,2575,2600,2022-07-23,400.73,"Specialty Suite","2022-07","2022","07",23,2022-07-01,"Silver","No"
"10931",5849,4952,4993,2023-04-19,336.73,"Premier","2023-04","2023","04",19,2023-04-01,"Silver","No"
"4916",2594,13636,13772,2023-03-26,295.55,"Specialty Suite","2023-03","2023","03",26,2023-03-01,"Bronze","No"
"14018",7536,91,91,2022-08-16,252.09,"Specialty Suite","2022-08","2022","08",16,2022-08-01,"Silver","No"
"11348",6067,14617,14764,2022-03-10,289.61,"Standard","2022-03","2022","03",10,2022-03-01,"Bronze","No"
"7821",4204,8478,8559,2023-12-13,288.77,"Premier","2023-12","2023","12",13,2023-12-01,"Silver","Yes"
"14085",7574,12732,12860,2020-11-09,349.44,"Specialty Suite","2020-11","2020","11",20,2020-11-01,"Silver","No"
"14849",7995,4309,4346,2024-01-30,488.55,"Premier","2024-01","2024","01",30,2024-01-01,"Silver","No"
"6376",3412,10045,10139,2022-04-29,215.82,"Premier","2022-04","2022","04",29,2022-04-01,"Bronze","No"
"4753",2505,10496,10597,2024-03-31,331.92,"Premier","2024-03","2024","03",31,2024-03-01,"Bronze","No"
"251",126,8053,8129,2022-11-13,217.47,"Premier","2022-11","2022","11",13,2022-11-01,"Silver","No"
"10282",5519,11869,11986,2024-01-29,361.71,"Suite","2024-01","2024","01",29,2024-01-01,"Silver","No"
"8900",4770,12995,13126,2023-04-11,378.09,"Premier","2023-04","2023","04",11,2023-04-01,"Bronze","No"
"9258",4969,3668,3700,2022-11-24,444.11,"Specialty Suite","2022-11","2022","11",24,2022-11-01,"Silver","No"
"6963",3737,8569,8651,2024-02-15,396.02,"Premier","2024-02","2024","02",15,2024-02-01,"Silver","No"
"2445",1290,11433,11549,2022-09-03,274.74,"Standard","2022-09","2022","09",3,2022-09-01,"Silver","No"
"259",129,4715,4756,2023-05-20,408.56,"Presidential","2023-05","2023","05",20,2023-05-01,"Silver","Yes"
"7636",4097,8957,9043,2024-03-09,255.77,"Premier","2024-03","2024","03",9,2024-03-01,"Silver","No"
"6140",3291,3654,3686,2023-03-06,256.26,"Suite","2023-03","2023","03",6,2023-03-01,"Silver","No"
"3291",1744,13972,14112,2024-03-24,443.22,"Premier","2024-03","2024","03",24,2024-03-01,"Silver","No"
"3832",2024,4504,4543,2023-07-23,354.13,"Premier","2023-07","2023","07",23,2023-07-01,"Silver","No"
"6210",3325,5185,5230,2024-05-19,444.72,"Specialty Suite","2024-05","2024","05",19,2024-05-01,"Silver","No"
"14342",7706,4797,4838,2023-03-20,381.92,"Premier","2023-03","2023","03",20,2023-03-01,"Silver","No"
"10440",5601,11134,11245,2022-10-19,398.84,"Specialty Suite","2022-10","2022","10",19,2022-10-01,"Silver","Yes"
"9576",5144,8111,8187,2024-07-13,367.23,"Premier","2024-07","2024","07",13,2024-07-01,"Bronze","No"
"3826",2021,2142,2160,2023-04-11,398.89,"Premier","2023-04","2023","04",11,2023-04-01,"Silver","No"
"1033",545,2209,2227,2022-02-19,302.13,"Premier","2022-02","2022","02",19,2022-02-01,"Silver","No"
"4674",2468,5614,5665,2022-02-23,406.06,"Suite","2022-02","2022","02",23,2022-02-01,"Silver","No"
"13915",7471,10544,10645,2024-05-30,387.83,"Specialty Suite","2024-05","2024","05",30,2024-05-01,"Silver","No"
"10754",5759,12528,12654,2023-04-10,390.17,"Specialty Suite","2023-04","2023","04",10,2023-04-01,"Silver","No"
"1960",1037,13894,14031,2024-02-07,387.31,"Premier","2024-02","2024","02",7,2024-02-01,"Silver","No"
"13937",7484,11178,11290,2024-07-13,308.19,"Specialty Suite","2024-07","2024","07",13,2024-07-01,"Silver","No"
"9538",5124,5805,5856,2023-11-15,378.69,"Specialty Suite","2023-11","2023","11",15,2023-11-01,"Silver","No"
"11649",6221,2774,2801,2022-03-21,358.18,"Specialty Suite","2022-03","2022","03",21,2022-03-01,"Silver","No"
"11062",5921,12590,12717,2023-09-15,326.24,"Specialty Suite","2023-09","2023","09",15,2023-09-01,"Silver","No"
"3118",1646,4154,4191,2022-05-06,476.11,"Suite","2022-05","2022","05",6,2022-05-01,"Silver","No"
"10157",5452,9316,9404,2024-04-19,344.31,"Specialty Suite","2024-04","2024","04",19,2024-04-01,"Silver","No"
"10148",5450,4841,4882,2023-01-30,353.34,"Specialty Suite","2023-01","2023","01",30,2023-01-01,"Gold","Yes"
